q,q_mod30,w,tau_w,candidate,candidate_mod30,status,endpoint_class,tau_candidate,endpoint_fixed_point,endpoint_family,factor_signature,least_factor,least_factor_mod30,cofactor,cofactor_mod30,cofactor_tau,cofactor_family,reduced_obstruction_family,low_complexity_cofactor_obstruction,higher_cofactor_obstruction,second_factor,second_factor_mod30,second_remainder,second_remainder_mod30,second_remainder_tau,second_remainder_family,second_strip_family,second_strip_low_complexity_remainder,third_factor,third_factor_mod30,third_remainder,third_remainder_mod30,third_remainder_tau,third_remainder_family,third_strip_family,third_strip_low_complexity_remainder,third_strip_prime_power_tail
533111,11,533112,32,533113,13,excluded,composite_obstruction,4,False,semiprime_distinct,7*76159,7,7,76159,19,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533129,29,533130,32,533131,1,excluded,composite_obstruction,4,False,semiprime_distinct,659*809,659,29,809,29,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533177,17,533178,24,533179,19,excluded,composite_obstruction,4,False,semiprime_distinct,101*5279,101,11,5279,29,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533189,29,533190,32,533191,1,unresolved,prime_closure,2,True,fixed_point,533191,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533219,29,533220,24,533221,1,excluded,composite_obstruction,4,False,semiprime_distinct,13*41017,13,13,41017,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533237,17,533238,8,533239,19,excluded,composite_obstruction,8,False,multi_prime_family,7*17*4481,7,7,76177,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533249,29,533250,64,533251,1,excluded,composite_obstruction,4,False,semiprime_distinct,367*1453,367,7,1453,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533261,11,533262,32,533263,13,unresolved,prime_closure,2,True,fixed_point,533263,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533297,17,533298,8,533299,19,excluded,composite_obstruction,4,False,semiprime_distinct,13*41023,13,13,41023,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533321,11,533322,12,533323,13,excluded,composite_obstruction,8,False,multi_prime_family,7*61*1249,7,7,76189,19,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533327,17,533328,40,533329,19,excluded,composite_obstruction,8,False,multi_prime_family,43*79*157,43,13,12403,13,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533399,29,533400,96,533401,1,excluded,composite_obstruction,4,False,semiprime_distinct,11*48491,11,11,48491,11,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533447,17,533448,48,533449,19,excluded,composite_obstruction,4,False,semiprime_distinct,7*76207,7,7,76207,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533459,29,533460,48,533461,1,excluded,composite_obstruction,4,False,semiprime_distinct,701*761,701,11,761,11,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533549,29,533550,24,533551,1,excluded,composite_obstruction,4,False,semiprime_distinct,53*10067,53,23,10067,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533711,11,533712,20,533713,13,unresolved,prime_closure,2,True,fixed_point,533713,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533747,17,533748,24,533749,19,excluded,composite_obstruction,4,False,semiprime_distinct,17*31397,17,17,31397,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533777,17,533778,32,533779,19,excluded,composite_obstruction,8,False,multi_prime_family,41*47*277,41,11,13019,29,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533801,11,533802,16,533803,13,excluded,composite_obstruction,8,False,multi_prime_family,29*79*233,29,29,18407,17,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533831,11,533832,64,533833,13,excluded,composite_obstruction,4,False,semiprime_distinct,359*1487,359,29,1487,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533837,17,533838,16,533839,19,excluded,composite_obstruction,4,False,semiprime_distinct,463*1153,463,13,1153,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533879,29,533880,48,533881,1,excluded,composite_obstruction,4,False,semiprime_distinct,19*28099,19,19,28099,19,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533909,29,533910,48,533911,1,excluded,composite_obstruction,8,False,multi_prime_family,7*89*857,7,7,76273,13,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533921,11,533922,32,533923,13,excluded,composite_obstruction,8,False,multi_prime_family,13*67*613,13,13,41071,1,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533927,17,533928,16,533929,19,excluded,composite_obstruction,4,False,semiprime_distinct,11*48539,11,11,48539,29,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533969,29,533970,48,533971,1,unresolved,prime_closure,2,True,fixed_point,533971,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
533999,29,534000,80,534001,1,excluded,composite_obstruction,4,False,semiprime_distinct,13*41077,13,13,41077,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534029,29,534030,32,534031,1,excluded,composite_obstruction,4,False,semiprime_distinct,193*2767,193,13,2767,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534047,17,534048,24,534049,19,unresolved,prime_closure,2,True,fixed_point,534049,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534059,29,534060,96,534061,1,excluded,composite_obstruction,8,False,multi_prime_family,11*47*1033,11,11,48551,11,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534077,17,534078,12,534079,19,excluded,composite_obstruction,8,False,multi_prime_family,7*13*5869,7,7,76297,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534101,11,534102,8,534103,13,excluded,composite_obstruction,4,False,semiprime_distinct,43*12421,43,13,12421,1,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534137,17,534138,16,534139,19,excluded,composite_obstruction,4,False,semiprime_distinct,293*1823,293,23,1823,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534167,17,534168,32,534169,19,excluded,composite_obstruction,4,False,semiprime_distinct,37*14437,37,7,14437,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534311,11,534312,48,534313,13,excluded,composite_obstruction,8,False,multi_prime_family,13*23*1787,13,13,41101,1,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534329,29,534330,32,534331,1,excluded,composite_obstruction,4,False,semiprime_distinct,7*76333,7,7,76333,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534341,11,534342,8,534343,13,excluded,composite_obstruction,4,False,semiprime_distinct,47*11369,47,17,11369,29,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534371,11,534372,12,534373,13,excluded,composite_obstruction,8,False,multi_prime_family,7*97*787,7,7,76339,19,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534407,17,534408,32,534409,19,excluded,composite_obstruction,4,False,semiprime_distinct,31*17239,31,1,17239,19,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534431,11,534432,48,534433,13,excluded,composite_obstruction,4,False,semiprime_distinct,73*7321,73,13,7321,1,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534491,11,534492,72,534493,13,excluded,composite_obstruction,4,False,semiprime_distinct,181*2953,181,1,2953,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534581,11,534582,24,534583,13,excluded,composite_obstruction,4,False,semiprime_distinct,7*76369,7,7,76369,19,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534617,17,534618,24,534619,19,excluded,composite_obstruction,4,False,semiprime_distinct,43*12433,43,13,12433,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534629,29,534630,32,534631,1,unresolved,prime_closure,2,True,fixed_point,534631,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534647,17,534648,16,534649,19,unresolved,prime_closure,2,True,fixed_point,534649,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534659,29,534660,96,534661,1,unresolved,prime_closure,2,True,fixed_point,534661,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534671,11,534672,60,534673,13,excluded,composite_obstruction,8,False,multi_prime_family,29*103*179,29,29,18437,17,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534707,17,534708,24,534709,19,excluded,composite_obstruction,4,False,semiprime_distinct,7*76387,7,7,76387,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534827,17,534828,24,534829,19,excluded,composite_obstruction,4,False,semiprime_distinct,113*4733,113,23,4733,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534839,29,534840,32,534841,1,unresolved,prime_closure,2,True,fixed_point,534841,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534851,11,534852,36,534853,13,excluded,composite_obstruction,4,False,semiprime_distinct,11*48623,11,11,48623,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534857,17,534858,16,534859,19,excluded,composite_obstruction,4,False,semiprime_distinct,13*41143,13,13,41143,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
534971,11,534972,24,534973,13,excluded,composite_obstruction,4,False,semiprime_distinct,17*31469,17,17,31469,29,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535019,29,535020,48,535021,1,excluded,composite_obstruction,8,False,multi_prime_family,19*29*971,19,19,28159,19,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535037,17,535038,16,535039,19,excluded,composite_obstruction,4,False,semiprime_distinct,227*2357,227,17,2357,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535061,11,535062,32,535063,13,excluded,composite_obstruction,4,False,semiprime_distinct,419*1277,419,29,1277,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535151,11,535152,20,535153,13,excluded,composite_obstruction,8,False,multi_prime_family,31*61*283,31,1,17263,13,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535169,29,535170,16,535171,1,excluded,composite_obstruction,8,False,multi_prime_family,7*13*5881,7,7,76453,13,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535181,11,535182,16,535183,13,excluded,composite_obstruction,6,False,two_prime_power_family,11^2*4423,11,11,48653,23,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535229,29,535230,48,535231,1,excluded,composite_obstruction,4,False,semiprime_distinct,311*1721,311,11,1721,11,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535319,29,535320,48,535321,1,excluded,composite_obstruction,4,False,semiprime_distinct,107*5003,107,17,5003,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535349,29,535350,48,535351,1,unresolved,prime_closure,2,True,fixed_point,535351,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535361,11,535362,8,535363,13,excluded,composite_obstruction,6,False,two_prime_power_family,19^2*1483,19,19,28177,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535391,11,535392,108,535393,13,excluded,composite_obstruction,4,False,semiprime_distinct,43*12451,43,13,12451,1,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535481,11,535482,24,535483,13,excluded,composite_obstruction,8,False,multi_prime_family,13*17*2423,13,13,41191,1,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535487,17,535488,28,535489,19,unresolved,prime_closure,2,True,fixed_point,535489,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535499,29,535500,144,535501,1,excluded,composite_obstruction,8,False,multi_prime_family,37*41*353,37,7,14473,13,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535511,11,535512,32,535513,13,excluded,composite_obstruction,8,False,multi_prime_family,11*89*547,11,11,48683,23,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535529,29,535530,16,535531,1,excluded,composite_obstruction,4,False,semiprime_distinct,67*7993,67,7,7993,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535547,17,535548,24,535549,19,excluded,composite_obstruction,4,False,semiprime_distinct,7*76507,7,7,76507,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
535571,11,535572,72,535573,13,unresolved,prime_closure,2,True,fixed_point,535573,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
