anchor_p,candidate_count,rejected_count,active_count,resolved_count,unresolved_count,unique_resolved,unique_resolved_match,true_boundary_rejected
1034513,67,52,15,1,14,False,False,False
1034549,68,51,17,1,16,False,False,False
1034567,68,51,17,1,16,False,False,False
1034581,68,49,19,1,18,False,False,False
1034591,68,50,18,1,17,False,False,False
1034597,68,67,1,1,0,True,True,False
1034599,67,50,17,1,16,False,False,False
1034617,69,49,20,1,19,False,False,False
1034639,68,48,20,1,19,False,False,False
1034651,68,67,1,1,0,True,True,False
1034653,68,49,19,1,18,False,False,False
1034659,67,49,18,1,17,False,False,False
1034707,69,48,21,1,20,False,False,False
1034729,68,67,1,1,0,True,True,False
1034731,68,48,20,1,19,False,False,False
1034767,69,68,1,1,0,True,True,False
1034771,68,46,22,1,21,False,False,False
1034783,67,46,21,1,20,False,False,False
1034791,68,47,21,1,20,False,False,False
1034809,67,46,21,1,20,False,False,False
1034827,69,68,1,1,0,True,True,False
1034833,68,48,20,1,19,False,False,False
1034837,68,49,19,1,18,False,False,False
1034849,68,50,18,1,17,False,False,False
1034857,69,66,3,1,2,False,False,False
1034861,68,67,1,1,0,True,True,False
1034863,68,67,1,1,0,True,True,False
1034867,68,53,15,1,14,False,False,False
1034879,68,53,15,1,14,False,False,False
1034903,67,53,14,1,13,False,False,False
1034941,68,51,17,1,16,False,False,False
1034951,68,67,1,1,0,True,True,False
1034953,68,67,1,1,0,True,True,False
1034959,67,52,15,1,14,False,False,False
1034983,68,66,2,1,1,False,False,False
1034989,67,66,1,1,0,True,True,False
1034993,67,53,14,1,13,False,False,False
1035007,69,54,15,1,14,False,False,False
1035019,67,53,14,1,13,False,False,False
1035043,68,54,14,1,13,False,False,False
1035061,68,53,15,1,14,False,False,False
1035077,68,53,15,1,14,False,False,False
1035107,68,51,17,1,16,False,False,False
1035131,68,50,18,1,17,False,False,False
1035163,68,48,20,1,19,False,False,False
1035187,69,68,1,1,0,True,True,False
1035191,68,49,19,1,18,False,False,False
1035197,68,48,20,1,19,False,False,False
1035211,68,48,20,1,19,False,False,False
1035241,68,66,2,1,1,False,False,False
1035247,69,68,1,1,0,True,True,False
1035257,68,47,21,1,20,False,False,False
1035263,67,47,20,1,19,False,False,False
1035277,69,48,21,1,20,False,False,False
1035301,68,47,21,1,20,False,False,False
1035313,68,47,21,1,20,False,False,False
1035323,67,46,21,1,20,False,False,False
1035341,68,67,1,1,0,True,True,False
1035343,68,47,21,1,20,False,False,False
1035361,68,46,22,1,21,False,False,False
1035379,67,66,1,1,0,True,True,False
1035383,67,45,22,1,21,False,False,False
1035403,68,44,24,1,23,False,False,False
1035409,67,66,1,1,0,True,True,False
1035413,67,45,22,1,21,False,False,False
1035427,69,48,21,1,20,False,False,False
1035449,68,67,1,1,0,True,True,False
1035451,68,48,20,1,19,False,False,False
1035467,68,67,1,1,0,True,True,False
1035469,67,66,1,1,0,True,True,False
1035473,67,50,17,1,16,False,False,False
1035479,68,51,17,1,16,False,False,False
1035499,67,50,17,1,16,False,False,False
1035527,68,67,1,1,0,True,True,False
1035533,67,49,18,1,17,False,False,False
1035547,69,51,18,1,17,False,False,False
1035563,67,50,17,1,16,False,False,False
1035571,68,52,16,1,15,False,False,False
1035581,68,52,16,1,15,False,False,False
1035599,68,53,15,1,14,False,False,False
1035607,69,55,14,1,13,False,False,False
1035613,68,54,14,1,13,False,False,False
1035631,68,55,13,1,12,False,False,False
1035637,69,68,1,1,0,True,True,False
1035641,68,56,12,1,11,False,False,False
1035649,67,56,11,1,10,False,False,False
1035659,68,58,10,1,9,False,False,False
1035707,68,55,13,1,12,False,False,False
1035733,68,54,14,1,13,False,False,False
1035743,67,54,13,1,12,False,False,False
1035761,68,67,1,1,0,True,True,False
1035763,68,55,13,1,12,False,False,False
1035781,68,55,13,1,12,False,False,False
1035791,68,55,13,1,12,False,False,False
1035829,67,52,15,1,14,False,False,False
1035869,68,50,18,1,17,False,False,False
1035893,67,49,18,1,17,False,False,False
1035917,68,49,19,1,18,False,False,False
1035949,67,66,1,1,0,True,True,False
1035953,67,49,18,1,17,False,False,False
1035959,68,50,18,1,17,False,False,False
1035973,68,67,1,1,0,True,True,False
1035977,68,50,18,1,17,False,False,False
1036001,68,67,1,1,0,True,True,False
1036003,68,49,19,1,18,False,False,False
1036027,69,48,21,1,20,False,False,False
1036039,67,46,21,1,20,False,False,False
1036067,68,67,1,1,0,True,True,False
1036069,67,66,1,1,0,True,True,False
1036073,67,45,22,1,21,False,False,False
1036093,68,44,24,1,23,False,False,False
1036109,68,43,25,1,24,False,False,False
1036117,69,43,26,1,25,False,False,False
1036121,68,67,1,1,0,True,True,False
1036129,67,43,24,1,23,False,False,False
