p,q,gap_len,w,tau_w,frac_pos,budget,packet
191453,191459,6,191458,8,0.8333333333333334,401.3596074347595,d8_plus
191509,191519,10,191515,4,0.6,571.6475148154626,d4_semiprime
191579,191599,20,191581,4,0.1,1398.7570967885117,d4_semiprime
191689,191693,4,191692,12,0.75,243.27278915787508,d8_plus
191783,191791,8,191787,4,0.5,559.550319156009,d4_semiprime
191861,191899,38,191863,4,0.05263157894736842,2943.838088218695,d4_semiprime
191999,192007,8,192001,4,0.25,742.0807532478058,d4_semiprime
192053,192091,38,192057,4,0.10526315789473684,2591.278503483873,d4_semiprime
192161,192173,12,192163,4,0.16666666666666666,790.7979499014787,d4_semiprime
192251,192259,8,192253,8,0.25,559.6626091662476,d8_plus
192341,192343,2,192342,8,0.5,36.50109094939651,d8_plus
192431,192461,30,192433,4,0.06666666666666667,2104.990015626206,d4_semiprime
192553,192557,4,192554,8,0.25,377.21232299803097,d8_plus
192613,192617,4,192614,8,0.25,109.51603791232048,d8_plus
192697,192737,40,192721,3,0.6,2829.286269821342,d3_prime_square
192799,192811,12,192802,4,0.25,766.6743898105717,d4_semiprime
192883,192887,4,192886,4,0.75,219.05728465223106,d4_semiprime
192971,192977,6,192974,4,0.5,425.960896759437,d4_semiprime
193043,193051,8,193045,4,0.25,815.4368338288762,d4_semiprime
193153,193163,10,193157,4,0.4,888.5020389205498,d4_semiprime
193247,193261,14,193253,4,0.42857142857142855,1241.518956489356,d4_semiprime
193373,193379,6,193377,8,0.6666666666666666,401.688824626096,d8_plus
193447,193451,4,193449,4,0.5,182.59157921669546,d4_semiprime
193549,193559,10,193555,4,0.6,633.0120080923352,d4_semiprime
193619,193649,30,193621,4,0.06666666666666667,2325.1822089016646,d4_semiprime
193751,193757,6,193753,8,0.3333333333333333,645.2399124217598,d8_plus
193813,193841,28,193814,4,0.03571428571428571,1753.159772444796,d4_semiprime
193877,193883,6,193879,4,0.3333333333333333,304.3748466172122,d4_semiprime
193979,193993,14,193981,4,0.14285714285714285,1047.0963636586098,d4_semiprime
194083,194087,4,194086,8,0.75,267.87310693914515,d8_plus
194167,194179,12,194171,4,0.3333333333333333,681.8843405155469,d4_semiprime
194309,194323,14,194311,4,0.14285714285714285,974.1789746578355,d4_semiprime
194471,194479,8,194473,4,0.25,511.47813952463866,d4_semiprime
194581,194591,10,194585,4,0.4,657.6461062544869,d4_semiprime
194681,194683,2,194682,16,0.5,85.25385916014503,d8_plus
194749,194767,18,194757,4,0.4444444444444444,1278.8487152438734,d4_semiprime
194861,194863,2,194862,16,0.5,85.26032826294049,d8_plus
194933,194963,30,194939,4,0.2,1997.599033254887,d4_semiprime
195047,195049,2,195048,80,0.5,475.05903748294486,d8_plus
195127,195131,4,195128,8,0.25,353.261130058874,d8_plus
195197,195203,6,195198,8,0.16666666666666666,535.9983845279811,d8_plus
195281,195311,30,195287,4,0.2,2265.9018020476865,d4_semiprime
195389,195401,12,195395,4,0.5,1011.1701899892654,d4_semiprime
195479,195493,14,195485,4,0.42857142857142855,1120.8580837639336,d4_semiprime
195593,195599,6,195595,4,0.3333333333333333,255.85991786507887,d4_semiprime
195733,195737,4,195735,8,0.5,304.61288369223774,d8_plus
195791,195809,18,195793,4,0.1111111111111111,1449.9975631988511,d4_semiprime
195893,195907,14,195901,4,0.5714285714285714,804.2336215453723,d4_semiprime
195973,195977,4,195974,4,0.25,402.1295699463535,d4_semiprime
196051,196073,22,196057,4,0.2727272727272727,1230.80409358081,d4_semiprime
196169,196171,2,196170,32,0.5,182.80105363835145,d8_plus
196271,196277,6,196276,6,0.8333333333333334,511.8649457513002,d6
196379,196387,8,196381,4,0.25,694.7058400755095,d4_semiprime
196499,196501,2,196500,48,0.5,280.33360733670344,d8_plus
196579,196583,4,196582,8,0.75,280.3430761251621,d8_plus
196681,196687,6,196684,6,0.5,341.30204480907514,d6
196769,196771,2,196770,32,0.5,182.84686219433837,d8_plus
196873,196879,6,196874,8,0.16666666666666666,524.1842136125173,d8_plus
196993,197003,10,196997,4,0.4,597.3566563476488,d4_semiprime
197083,197089,6,197086,4,0.5,377.9333201673261,d4_semiprime
197159,197161,2,197160,64,0.5,377.94489668539876,d8_plus
197261,197269,8,197267,4,0.75,487.69204507597397,d4_semiprime
197339,197341,2,197340,96,0.5,573.0561201953244,d8_plus
197389,197419,30,197399,4,0.3333333333333333,2231.3196079926647,d4_semiprime
197539,197551,12,197545,4,0.5,963.3039118931935,d4_semiprime
197621,197641,20,197623,4,0.1,1621.8241270894841,d4_semiprime
197711,197713,2,197712,30,0.5,170.7239338748156,d8_plus
197779,197803,24,197781,4,0.08333333333333333,1975.5849787524226,d4_semiprime
197909,197921,12,197917,4,0.6666666666666666,829.3000662252272,d4_semiprime
197969,197971,2,197970,16,0.5,85.37109548131903,d8_plus
198083,198091,8,198087,4,0.5,597.6268004825266,d4_semiprime
198193,198197,4,198196,6,0.75,146.3640750365975,d6
198277,198281,4,198278,4,0.25,121.97433434777676,d4_semiprime
198349,198377,28,198353,4,0.14285714285714285,2317.591638068465,d4_semiprime
198439,198461,22,198443,4,0.18181818181818182,1732.1563952135427,d4_semiprime
198533,198553,20,198537,4,0.2,1378.459638154421,d4_semiprime
198637,198641,4,198638,8,0.25,353.77816774001246,d8_plus
198733,198761,28,198734,4,0.03571428571428571,1866.5672927867295,d4_semiprime
198833,198839,6,198837,6,0.6666666666666666,390.40743497114704,d6
198937,198941,4,198938,4,0.25,329.4204557357785,d4_semiprime
198977,198997,20,198979,4,0.1,1342.1103398290197,d4_semiprime
199103,199109,6,199105,4,0.3333333333333333,536.8699198112566,d4_semiprime
199247,199261,14,199249,4,0.14285714285714285,1171.4245406369153,d4_semiprime
199357,199373,16,199358,4,0.0625,1244.694658395647,d4_semiprime
199447,199453,6,199451,4,0.6666666666666666,378.3028946039105,d4_semiprime
199523,199559,36,199527,4,0.1111111111111111,2269.9017904053467,d4_semiprime
199657,199669,12,199658,4,0.08333333333333333,732.263418866019,d4_semiprime
199729,199739,10,199737,6,0.8,463.7801718678938,d6
199807,199811,4,199809,9,0.5,408.8714258387334,d8_plus
199889,199909,20,199891,4,0.1,1281.584409247276,d4_semiprime
200003,200009,6,200006,4,0.5,378.3891319979357,d4_semiprime
200087,200117,30,200089,4,0.06666666666666667,2136.1507306587273,d4_semiprime
200191,200201,10,200195,4,0.4,1159.6704852033101,d4_semiprime
200293,200297,4,200296,8,0.75,183.11317841112452,d8_plus
200371,200381,10,200373,4,0.2,781.3090160511116,d4_semiprime
200467,200483,16,200471,4,0.25,988.8844052976747,d4_semiprime
200597,200609,12,200599,4,0.16666666666666666,903.4719806075359,d4_semiprime
200723,200731,8,200726,4,0.375,488.3879126635003,d4_semiprime
200861,200867,6,200863,4,0.3333333333333333,256.41806011995254,d4_semiprime
200927,200929,2,200928,96,0.5,573.9029899539503,d8_plus
201011,201031,20,201013,4,0.1,1343.2283164328437,d4_semiprime
201121,201139,18,201127,4,0.3333333333333333,1233.3826893853504,d4_semiprime
201211,201233,22,201217,4,0.2727272727272727,1355.549787643915,d4_semiprime
201337,201359,22,201338,4,0.045454545454545456,1575.4498149220308,d4_semiprime
201451,201473,22,201459,4,0.36363636363636365,1245.7623773310906,d4_semiprime
201547,201557,10,201551,4,0.4,928.2490244035472,d4_semiprime
201629,201653,24,201631,4,0.08333333333333333,1490.1364840493677,d4_semiprime
201709,201731,22,201713,4,0.18181818181818182,1453.5418228986439,d4_semiprime
201791,201797,6,201793,4,0.3333333333333333,354.2350274110182,d4_semiprime
201847,201881,34,201851,4,0.11764705882352941,2479.7161130625946,d4_semiprime
201937,201947,10,201941,4,0.4,549.7079627289847,d4_semiprime
202021,202031,10,202029,4,0.8,451.99772109003953,d4_semiprime
202109,202121,12,202115,4,0.5,647.4794912694997,d4_semiprime
202219,202231,12,202222,4,0.25,855.200118747857,d4_semiprime
202339,202343,4,202341,4,0.5,232.1364639977316,d4_semiprime
202409,202441,32,202411,4,0.0625,2260.3537460256935,d4_semiprime
202567,202577,10,202569,4,0.2,647.5993020707652,d4_semiprime
202661,202667,6,202663,4,0.3333333333333333,549.8686233257129,d4_semiprime
202751,202753,2,202752,72,0.5,427.6908592702896,d8_plus
202859,202877,18,202861,4,0.1111111111111111,1515.3170061494222,d4_semiprime
202933,202949,16,202934,4,0.0625,1075.419385110707,d4_semiprime
203017,203023,6,203018,8,0.16666666666666666,329.96863363607173,d8_plus
203183,203207,24,203185,4,0.08333333333333333,2053.282807855106,d4_semiprime
203279,203293,14,203282,4,0.21428571428571427,1234.4578263738508,d4_semiprime
203341,203351,10,203347,4,0.6,843.3639702938681,d4_semiprime
203417,203419,2,203418,16,0.5,85.5611277797942,d8_plus
203549,203563,14,203551,4,0.14285714285714285,1014.5665285842963,d4_semiprime
203641,203653,12,203647,4,0.5,819.0174494375927,d4_semiprime
203767,203771,4,203768,8,0.25,256.7196467340703,d8_plus
203857,203869,12,203858,4,0.08333333333333333,611.2605369114357,d4_semiprime
203953,203969,16,203954,4,0.0625,843.5726230224479,d4_semiprime
204019,204023,4,204021,6,0.5,305.64948952753593,d6
204137,204143,6,204142,4,0.8333333333333334,354.5701800741393,d4_semiprime
204251,204299,48,204253,4,0.041666666666666664,3215.759085453855,d4_semiprime
204359,204361,2,204360,64,0.5,379.0567911267868,d8_plus
204437,204439,2,204438,16,0.5,85.59614021009098,d8_plus
204517,204521,4,204518,4,0.25,134.51260709356282,d4_semiprime
204613,204623,10,204617,4,0.4,476.9272018414755,d4_semiprime
204749,204751,2,204750,96,0.5,574.7886150806198,d8_plus
204857,204859,2,204858,24,0.5,134.53079568695858,d8_plus
204931,204947,16,204933,4,0.125,758.2888919919288,d4_semiprime
205043,205063,20,205046,4,0.15,1382.1060946321775,d4_semiprime
205133,205141,8,205135,8,0.25,587.1090288361775,d8_plus
205213,205223,10,205214,4,0.1,623.8231847631569,d4_semiprime
205327,205339,12,205329,4,0.16666666666666666,709.4786010824921,d4_semiprime
205423,205427,4,205426,8,0.75,354.75222299330005,d8_plus
205487,205493,6,205489,4,0.3333333333333333,440.39349539634213,d4_semiprime
205553,205559,6,205554,8,0.16666666666666666,305.83683481686546,d8_plus
205651,205657,6,205655,4,0.6666666666666666,538.2940812309726,d4_semiprime
205783,205817,34,205787,4,0.11764705882352941,2410.2273694216083,d4_semiprime
205937,205949,12,205939,4,0.16666666666666666,746.3564285344504,d4_semiprime
205993,206009,16,205999,4,0.375,1027.7931144122047,d4_semiprime
206069,206077,8,206071,4,0.25,538.3834993395376,d4_semiprime
206179,206183,4,206182,4,0.75,281.43964556176945,d4_semiprime
206237,206249,12,206239,4,0.16666666666666666,917.7608548862258,d4_semiprime
206299,206303,4,206301,4,0.5,195.79345989425494,d4_semiprime
206407,206411,4,206408,8,0.25,110.13853424654005,d8_plus
206483,206489,6,206487,6,0.6666666666666666,318.1876997325523,d6
206597,206603,6,206599,4,0.3333333333333333,305.9634668495501,d4_semiprime
206749,206779,30,206751,4,0.06666666666666667,1970.5321428725115,d4_semiprime
206821,206827,6,206825,6,0.6666666666666666,367.18858319461725,d6
206923,206933,10,206929,4,0.6,709.9271254597899,d4_semiprime
207029,207037,8,207033,4,0.5,660.9942417177605,d4_semiprime
207127,207139,12,207131,4,0.3333333333333333,869.1192242048434,d4_semiprime
207239,207241,2,207240,64,0.5,379.4906174487905,d8_plus
207329,207331,2,207330,16,0.5,85.69446904027484,d8_plus
207409,207433,24,207413,4,0.16666666666666666,1603.768691851598,d4_semiprime
207481,207491,10,207487,4,0.6,391.77016448947103,d4_semiprime
207541,207547,6,207542,8,0.16666666666666666,232.61889351559276,d8_plus
207629,207643,14,207631,4,0.14285714285714285,1052.9443802664357,d4_semiprime
207719,207721,2,207720,48,0.5,281.6107648530399,d8_plus
207821,207833,12,207826,4,0.4166666666666667,869.3567606255654,d4_semiprime
207947,207953,6,207951,4,0.6666666666666666,502.04702648503866,d4_semiprime
208003,208009,6,208006,4,0.5,502.05833537623295,d4_semiprime
208111,208121,10,208113,4,0.2,783.7348320997949,d4_semiprime
208213,208217,4,208214,4,0.25,232.68023191114452,d4_semiprime
208283,208291,8,208289,4,0.75,612.3336491711092,d4_semiprime
208387,208391,4,208389,4,0.5,257.19044587848373,d4_semiprime
208463,208469,6,208466,4,0.5,502.1487231677138,d4_semiprime
208519,208529,10,208523,4,0.4,563.3990991074866,d4_semiprime
208627,208631,4,208629,8,0.5,183.72470209532582,d8_plus
208721,208729,8,208723,4,0.25,710.4290806729393,d4_semiprime
208843,208877,34,208849,3,0.17647058823529413,2431.5079483634904,d3_prime_square
208961,208963,2,208962,48,0.5,281.74787701338664,d8_plus
209063,209071,8,209065,4,0.25,735.0246558347163,d4_semiprime
209189,209201,12,209191,4,0.16666666666666666,1004.583913419618,d4_semiprime
209249,209257,8,209255,4,0.75,661.5698051370462,d4_semiprime
209327,209333,6,209329,4,0.3333333333333333,600.3314746710201,d4_semiprime
209393,209401,8,209395,4,0.25,526.835719210179,d4_semiprime
209497,209519,22,209499,4,0.09090909090909091,1323.271361571943,d4_semiprime
209579,209581,2,209580,48,0.5,281.8157985616655,d8_plus
209669,209687,18,209681,4,0.6666666666666666,1225.3328442374957,d4_semiprime
209771,209789,18,209773,4,0.1111111111111111,955.7973132084932,d4_semiprime
209837,209851,14,209843,4,0.42857142857142855,1090.6165272927758,d4_semiprime
209939,209953,14,209941,4,0.14285714285714285,1237.715973958166,d4_semiprime
210019,210031,12,210027,4,0.6666666666666666,698.5339559339881,d4_semiprime
210113,210127,14,210115,4,0.14285714285714285,931.4131324702981,d4_semiprime
210187,210191,4,210189,8,0.5,208.34792282287984,d8_plus
210257,210263,6,210259,8,0.3333333333333333,232.8658836189714,d8_plus
210347,210359,12,210349,4,0.16666666666666666,710.8795894507944,d4_semiprime
210421,210437,16,210422,4,0.0625,857.9833315905008,d4_semiprime
210523,210527,4,210526,4,0.75,171.6030309085112,d4_semiprime
210643,210659,16,210646,4,0.1875,1189.0220888002975,d4_semiprime
210761,210773,12,210763,4,0.16666666666666666,661.9596839799111,d4_semiprime
210853,210857,4,210854,8,0.25,110.33033375183831,d8_plus
210929,210943,14,210931,4,0.14285714285714285,1103.3378664635986,d4_semiprime
211051,211061,10,211053,4,0.2,502.65515317021095,d4_semiprime
211151,211153,2,211152,40,0.5,232.94633711287563,d8_plus
211219,211229,10,211223,4,0.4,613.0335810035231,d4_semiprime
211297,211313,16,211298,4,0.0625,1177.0615314873937,d4_semiprime
211403,211427,24,211405,4,0.08333333333333333,1692.0972574021648,d4_semiprime
211501,211507,6,211502,4,0.16666666666666666,147.14401864586443,d4_semiprime
211619,211639,20,211621,4,0.1,1066.8451616539562,d4_semiprime
211691,211693,2,211692,48,0.5,282.04641634294137,d8_plus
211781,211789,8,211783,8,0.25,649.9565328244007,d8_plus
211877,211879,2,211878,24,0.5,134.9014250793951,d8_plus
211949,211969,20,211951,4,0.1,1545.283009819881,d4_semiprime
212099,212117,18,212101,4,0.1111111111111111,1484.0461805700618,d4_semiprime
212203,212207,4,212206,4,0.75,220.77554050364301,d4_semiprime
212297,212353,56,212299,4,0.03571428571428571,3802.4231357020667,d4_semiprime
212437,212447,10,212438,4,0.1,527.4562444208598,d4_semiprime
212557,212561,4,212558,4,0.25,134.93676127105329,d4_semiprime
212651,212669,18,212657,4,0.3333333333333333,1312.6167798808608,d4_semiprime
212801,212827,26,212803,4,0.07692307692307693,1533.522070921965,d4_semiprime
212881,212897,16,212882,4,0.0625,969.2140568882139,d4_semiprime
212987,212999,12,212989,4,0.16666666666666666,662.5266323970965,d4_semiprime
213079,213091,12,213082,4,0.25,723.8971232565497,d4_semiprime
213173,213181,8,213177,4,0.5,834.3522070494422,d4_semiprime
213247,213253,6,213251,4,0.6666666666666666,588.9704322767005,d4_semiprime
213329,213337,8,213331,4,0.25,601.2597768512006,d4_semiprime
213407,213449,42,213413,4,0.14285714285714285,3307.04842489769,d4_semiprime
213539,213553,14,213541,4,0.14285714285714285,736.296499521858,d4_semiprime
213637,213641,4,213638,8,0.25,404.97751108673606,d8_plus
213737,213751,14,213739,4,0.14285714285714285,1153.6186280565328,d4_semiprime
213859,213881,22,213861,4,0.09090909090909091,1497.3203537267445,d4_semiprime
213949,213953,4,213951,4,0.5,220.92301795479648,d4_semiprime
214021,214031,10,214023,4,0.2,392.7633263984746,d4_semiprime
214091,214129,38,214093,4,0.05263157894736842,2675.7856872943785,d4_semiprime
214211,214213,2,214212,12,0.5,61.37360728917776,d8_plus
214309,214351,42,214311,4,0.047619047619047616,3130.1942423781998,d4_semiprime
214433,214439,6,214437,4,0.6666666666666666,491.0305429314264,d4_semiprime
214499,214507,8,214501,4,0.25,822.4967990474626,d4_semiprime
214589,214603,14,214597,4,0.5714285714285714,1141.7156223832988,d4_semiprime
214667,214673,6,214670,8,0.5,392.8593013821848,d8_plus
214763,214771,8,214765,4,0.25,491.0923320019516,d4_semiprime
214831,214849,18,214835,4,0.2222222222222222,1154.099475389145,d4_semiprime
214939,214943,4,214941,4,0.5,233.28423955611117,d4_semiprime
215087,215123,36,215089,4,0.05555555555555555,2185.6413637717924,d4_semiprime
215191,215197,6,215193,8,0.3333333333333333,380.6581891759614,d8_plus
215309,215317,8,215311,4,0.25,331.5559069718099,d4_semiprime
215393,215399,6,215398,4,0.8333333333333334,245.60468803872092,d4_semiprime
215483,215497,14,215489,4,0.42857142857142855,1240.3479451383698,d4_semiprime
215587,215617,30,215591,4,0.13333333333333333,2124.645612063755,d4_semiprime
215693,215723,30,215697,4,0.13333333333333333,2222.9833146075875,d4_semiprime
215827,215833,6,215829,6,0.3333333333333333,491.2900250200838,d6
215909,215921,12,215911,4,0.16666666666666666,773.8063905463486,d4_semiprime
216023,216037,14,216026,4,0.21428571428571427,1031.7867964071525,d4_semiprime
216119,216127,8,216121,4,0.25,552.7621428580587,d4_semiprime
216217,216233,16,216218,4,0.0625,976.5840769711298,d4_semiprime
216347,216371,24,216355,4,0.3333333333333333,1535.586552592821,d4_semiprime
216431,216451,20,216434,4,0.15,1707.6260209872219,d4_semiprime
216569,216571,2,216570,16,0.5,85.99968369860922,d8_plus
216653,216661,8,216655,4,0.25,675.7341674579294,d4_semiprime
216757,216761,4,216758,4,0.25,110.57890042687532,d4_semiprime
216841,216851,10,216842,4,0.1,491.47780035564085,d4_semiprime
216919,216947,28,216921,4,0.07142857142857142,2101.135711663161,d4_semiprime
217027,217033,6,217031,4,0.6666666666666666,356.3458892052499,d4_semiprime
217157,217163,6,217159,4,0.3333333333333333,430.0936390801484,d4_semiprime
217229,217241,12,217231,4,0.16666666666666666,749.6128301359325,d4_semiprime
217333,217337,4,217335,8,0.5,184.3379375161004,d8_plus
217387,217397,10,217391,4,0.4,589.8941510104214,d4_semiprime
217463,217489,26,217471,4,0.3076923076923077,1966.373960658116,d4_semiprime
217577,217579,2,217578,8,0.5,36.870938057734506,d8_plus
217687,217691,4,217688,8,0.25,159.78071370478204,d8_plus
217771,217781,10,217774,4,0.3,577.6875624516557,d4_semiprime
217907,217909,2,217908,18,0.5,98.33462587478238,d8_plus
218021,218047,26,218026,4,0.19230769230769232,1806.98363323528,d4_semiprime
218111,218117,6,218113,4,0.3333333333333333,504.0035979096742,d4_semiprime
218213,218227,14,218217,4,0.2857142857142857,934.2877532723904,d4_semiprime
218371,218381,10,218377,4,0.6,749.9323454316867,d4_semiprime
218437,218447,10,218441,4,0.4,577.8308441393034,d4_semiprime
218521,218527,6,218524,6,0.5,405.7236656699493,d6
218611,218623,12,218613,4,0.16666666666666666,713.1144347642596,d4_semiprime
218681,218711,30,218683,4,0.06666666666666667,2176.292291640628,d4_semiprime
218783,218797,14,218789,4,0.42857142857142855,1340.2488053916356,d4_semiprime
218857,218873,16,218859,4,0.125,1155.8438534092666,d4_semiprime
218969,218971,2,218970,32,0.5,184.4503501967068,d8_plus
219031,219041,10,219034,4,0.3,639.443592783572,d4_semiprime
219103,219119,16,219109,4,0.375,1082.164971138233,d4_semiprime
219251,219277,26,219253,4,0.07692307692307693,1672.5318361496365,d4_semiprime
219361,219371,10,219363,4,0.2,553.4322486929453,d4_semiprime
219451,219463,12,219455,4,0.3333333333333333,824.0269855597703,d4_semiprime
219533,219547,14,219543,4,0.7142857142857143,799.4536728368383,d4_semiprime
219619,219629,10,219623,4,0.4,565.7848516689298,d4_semiprime
219707,219721,14,219709,4,0.14285714285714285,971.7064718215967,d4_semiprime
219767,219787,20,219769,4,0.1,1574.447681763418,d4_semiprime
219847,219851,4,219848,8,0.25,233.71323739188307,d8_plus
219937,219941,4,219938,8,0.25,209.1188301142977,d8_plus
219983,220009,26,219985,4,0.07692307692307693,1832.9041908930715,d4_semiprime
220141,220147,6,220145,4,0.6666666666666666,221.43664156479892,d4_semiprime
220217,220243,26,220219,4,0.07692307692307693,1943.7820833893302,d4_semiprime
220351,220357,6,220355,4,0.6666666666666666,369.0896551562581,d4_semiprime
220411,220421,10,220413,4,0.2,836.6227375138359,d4_semiprime
220537,220543,6,220538,4,0.16666666666666666,356.8112962904737,d4_semiprime
220663,220667,4,220664,8,0.25,159.95721291351987,d8_plus
220747,220757,10,220749,4,0.2,873.6403398871405,d4_semiprime
220811,220841,30,220817,4,0.2,1981.1259348225633,d4_semiprime
220897,220901,4,220898,16,0.25,326.0947377533183,d8_plus
220973,221021,48,220979,4,0.125,3285.6751500631667,d4_semiprime
221087,221093,6,221089,8,0.3333333333333333,603.0096603491511,d8_plus
221203,221209,6,221206,4,0.5,307.67132319716654,d4_semiprime
221281,221303,22,221282,4,0.045454545454545456,1181.4950873521589,d4_semiprime
221411,221413,2,221412,12,0.5,61.53890249164942,d8_plus
221489,221497,8,221491,4,0.25,713.8724156590597,d4_semiprime
221587,221603,16,221591,4,0.25,1107.774631912285,d4_semiprime
221677,221707,30,221681,4,0.13333333333333333,2067.920819752897,d4_semiprime
221747,221773,26,221755,4,0.3076923076923077,2227.99207006333,d4_semiprime
221873,221891,18,221878,4,0.2777777777777778,1120.2010800300045,d4_semiprime
221989,221999,10,221993,4,0.4,627.8306332470776,d4_semiprime
222043,222059,16,222047,4,0.25,1058.7169497978675,d4_semiprime
222137,222149,12,222141,4,0.3333333333333333,1132.618812886884,d4_semiprime
222247,222269,22,222251,4,0.18181818181818182,1588.1959870173428,d4_semiprime
222337,222347,10,222338,8,0.1,529.4149316115481,d8_plus
222419,222437,18,222421,4,0.1111111111111111,1354.3591368704874,d4_semiprime
222553,222557,4,222556,6,0.75,147.75514999931423,d6
222659,222679,20,222661,4,0.1,1317.5378111367615,d4_semiprime
222787,222791,4,222788,6,0.25,123.13980863032852,d6
222863,222877,14,222871,4,0.5714285714285714,1095.976828798296,d4_semiprime
222953,222967,14,222959,4,0.42857142857142855,849.7176155905175,d4_semiprime
223037,223049,12,223039,4,0.16666666666666666,972.8942983207733,d4_semiprime
223129,223133,4,223131,4,0.5,233.9947900428131,d4_semiprime
223241,223243,2,223242,16,0.5,86.21208164681116,d8_plus
223291,223303,12,223297,4,0.5,1034.565954371548,d4_semiprime
223361,223367,6,223363,8,0.3333333333333333,332.54711990430644,d8_plus
223463,223469,6,223466,4,0.5,332.5594019660715,d4_semiprime
223549,223577,28,223553,4,0.14285714285714285,2155.55262978895,d4_semiprime
223681,223697,16,223683,4,0.125,1059.3493917920266,d4_semiprime
223823,223829,6,223826,4,0.5,258.6910554949461,d4_semiprime
223919,223921,2,223920,60,0.5,357.25227960149067,d8_plus
224027,224033,6,224029,8,0.3333333333333333,542.059363543216,d8_plus
224113,224129,16,224117,4,0.25,1084.155116609786,d4_semiprime
224201,224209,8,224203,4,0.25,616.0159071254587,d4_semiprime
224291,224299,8,224293,4,0.25,529.7909475169218,d4_semiprime
224363,224401,38,224369,4,0.15789473684210525,3006.352034675469,d4_semiprime
224473,224491,18,224474,4,0.05555555555555555,1207.5121436672855,d4_semiprime
224591,224603,12,224593,4,0.16666666666666666,936.4768075279588,d4_semiprime
224677,224683,6,224678,4,0.16666666666666666,332.7056671576654,d4_semiprime
224759,224771,12,224761,4,0.16666666666666666,924.2109708738515,d4_semiprime
224891,224897,6,224893,4,0.3333333333333333,517.5822717828767,d4_semiprime
224969,224977,8,224971,4,0.25,517.5970583241043,d4_semiprime
225079,225089,10,225083,4,0.4,591.5627494380432,d4_semiprime
225161,225163,2,225162,24,0.5,135.57032964321996,d8_plus
225257,225263,6,225259,4,0.3333333333333333,406.72537543211246,d4_semiprime
225343,225347,4,225346,8,0.75,283.4838759472284,d8_plus
225431,225457,26,225433,4,0.07692307692307693,2218.6500701095006,d4_semiprime
225523,225527,4,225524,12,0.25,283.5022936881498,d8_plus
225613,225619,6,225614,4,0.16666666666666666,382.1242989891746,d4_semiprime
225721,225733,12,225727,4,0.5,591.7000046035323,d4_semiprime
225809,225821,12,225817,4,0.6666666666666666,813.612883832667,d4_semiprime
225919,225931,12,225921,4,0.16666666666666666,949.2529003070383,d4_semiprime
225989,226001,12,225991,4,0.16666666666666666,1158.8569675296126,d4_semiprime
226103,226123,20,226109,4,0.3,1269.8655980420074,d4_semiprime
226199,226201,2,226200,96,0.5,579.4712176052154,d8_plus
226313,226337,24,226315,4,0.08333333333333333,1861.7880310796018,d4_semiprime
226427,226433,6,226429,6,0.3333333333333333,369.9058353367948,d6
226531,226547,16,226533,4,0.125,715.1791577851908,d4_semiprime
226621,226631,10,226623,4,0.2,604.2218719815576,d4_semiprime
226691,226697,6,226693,4,0.3333333333333333,456.2602121361644,d4_semiprime
226799,226813,14,226801,4,0.14285714285714285,1615.4708997276487,d4_semiprime
226903,226907,4,226906,4,0.75,184.984274157104,d4_semiprime
227053,227081,28,227057,4,0.14285714285714285,1800.6187199428057,d4_semiprime
227153,227159,6,227155,8,0.3333333333333333,357.6683234401981,d8_plus
227231,227233,2,227232,48,0.5,283.67571642258184,d8_plus
227303,227363,60,227309,4,0.1,4464.96859418187,d4_semiprime
227419,227431,12,227429,4,0.8333333333333334,1159.4505334261728,d4_semiprime
227497,227501,4,227498,4,0.25,382.38205785170595,d4_semiprime
227569,227581,12,227573,4,0.3333333333333333,604.4266050182654,d4_semiprime
227629,227651,22,227638,4,0.4090909090909091,1455.5910750495086,d4_semiprime
227719,227729,10,227723,4,0.4,530.4432636580268,d4_semiprime
227869,227873,4,227870,8,0.25,160.37496323528586,d8_plus
228013,228023,10,228017,4,0.4,666.2077295579205,d4_semiprime
228127,228131,4,228128,12,0.25,234.41567297767745,d8_plus
228223,228233,10,228226,4,0.3,1098.0909363319684,d4_semiprime
228311,228331,20,228313,4,0.1,1628.6829873982613,d4_semiprime
228419,228421,2,228420,72,0.5,431.86294615116094,d8_plus
228479,228509,30,228481,4,0.06666666666666667,2412.3232276170406,d4_semiprime
228559,228577,18,228562,4,0.16666666666666666,1147.5817848895515,d4_semiprime
228619,228637,18,228621,4,0.1111111111111111,1480.782027778661,d4_semiprime
228737,228751,14,228742,4,0.35714285714285715,974.8887611793403,d4_semiprime
228841,228847,6,228842,8,0.16666666666666666,357.88310522132457,d8_plus
228901,228911,10,228902,4,0.1,629.394393874166,d4_semiprime
228983,228989,6,228986,4,0.5,678.7777395088899,d4_semiprime
229127,229133,6,229129,4,0.3333333333333333,271.5249595687666,d4_semiprime
229189,229199,10,229193,4,0.4,703.5122547126757,d4_semiprime
229253,229261,8,229259,4,0.75,431.9909972337146,d4_semiprime
229373,229393,20,229378,4,0.25,1444.1490878172715,d4_semiprime
229469,229487,18,229479,4,0.5555555555555556,1184.981746148927,d4_semiprime
229553,229561,8,229557,4,0.5,617.1953016861715,d4_semiprime
229631,229637,6,229633,4,0.3333333333333333,827.0640757237903,d4_semiprime
229711,229717,6,229715,4,0.6666666666666666,432.0606530483577,d4_semiprime
229769,229771,2,229770,64,0.5,382.6898567147242,d8_plus
