gap_divisor_count,count,share,min_gap,max_gap,mean_gap
2048,1,1.2298610257040954e-05,72,72,72
2052,1,1.2298610257040954e-05,44,44,44
2056,1,1.2298610257040954e-05,58,58,58
2058,1,1.2298610257040954e-05,36,36,36
2060,1,1.2298610257040954e-05,82,82,82
2064,1,1.2298610257040954e-05,44,44,44
2070,2,2.4597220514081907e-05,60,60,60
2072,1,1.2298610257040954e-05,48,48,48
2074,1,1.2298610257040954e-05,60,60,60
2082,1,1.2298610257040954e-05,50,50,50
2084,1,1.2298610257040954e-05,54,54,54
2088,1,1.2298610257040954e-05,54,54,54
2090,2,2.4597220514081907e-05,50,60,55
2094,3,3.6895830771122866e-05,48,98,74.66666666666667
2096,1,1.2298610257040954e-05,66,66,66
2100,1,1.2298610257040954e-05,72,72,72
2102,2,2.4597220514081907e-05,72,88,80
2104,1,1.2298610257040954e-05,60,60,60
2106,3,3.6895830771122866e-05,68,106,83.33333333333333
2110,1,1.2298610257040954e-05,64,64,64
2114,1,1.2298610257040954e-05,52,52,52
2116,1,1.2298610257040954e-05,36,36,36
2124,1,1.2298610257040954e-05,78,78,78
2130,1,1.2298610257040954e-05,68,68,68
2136,2,2.4597220514081907e-05,46,48,47
2142,1,1.2298610257040954e-05,74,74,74
2146,2,2.4597220514081907e-05,70,82,76
2152,1,1.2298610257040954e-05,38,38,38
2156,1,1.2298610257040954e-05,64,64,64
2158,1,1.2298610257040954e-05,48,48,48
2160,1,1.2298610257040954e-05,70,70,70
2162,2,2.4597220514081907e-05,50,56,53
2164,1,1.2298610257040954e-05,72,72,72
2166,1,1.2298610257040954e-05,66,66,66
2168,1,1.2298610257040954e-05,54,54,54
2174,2,2.4597220514081907e-05,40,80,60
2176,1,1.2298610257040954e-05,58,58,58
2186,1,1.2298610257040954e-05,78,78,78
2194,1,1.2298610257040954e-05,46,46,46
2200,1,1.2298610257040954e-05,60,60,60
2202,1,1.2298610257040954e-05,100,100,100
2208,2,2.4597220514081907e-05,48,76,62
2210,1,1.2298610257040954e-05,84,84,84
2219,1,1.2298610257040954e-05,58,58,58
2220,2,2.4597220514081907e-05,54,64,59
2228,1,1.2298610257040954e-05,48,48,48
2230,1,1.2298610257040954e-05,80,80,80
2232,1,1.2298610257040954e-05,36,36,36
2234,1,1.2298610257040954e-05,88,88,88
2244,1,1.2298610257040954e-05,100,100,100
2246,1,1.2298610257040954e-05,42,42,42
2250,1,1.2298610257040954e-05,78,78,78
2256,1,1.2298610257040954e-05,56,56,56
2258,2,2.4597220514081907e-05,60,66,63
2264,1,1.2298610257040954e-05,78,78,78
2270,1,1.2298610257040954e-05,68,68,68
2274,1,1.2298610257040954e-05,60,60,60
2278,1,1.2298610257040954e-05,66,66,66
2286,1,1.2298610257040954e-05,56,56,56
2290,1,1.2298610257040954e-05,42,42,42
2298,1,1.2298610257040954e-05,68,68,68
2302,1,1.2298610257040954e-05,54,54,54
2308,1,1.2298610257040954e-05,54,54,54
2312,1,1.2298610257040954e-05,66,66,66
2316,3,3.6895830771122866e-05,60,92,72.66666666666667
2320,1,1.2298610257040954e-05,30,30,30
2322,1,1.2298610257040954e-05,60,60,60
2324,2,2.4597220514081907e-05,68,82,75
2326,1,1.2298610257040954e-05,84,84,84
2332,1,1.2298610257040954e-05,48,48,48
2346,3,3.6895830771122866e-05,62,78,68
2348,1,1.2298610257040954e-05,50,50,50
2350,1,1.2298610257040954e-05,86,86,86
2354,1,1.2298610257040954e-05,42,42,42
2356,1,1.2298610257040954e-05,54,54,54
2372,1,1.2298610257040954e-05,54,54,54
2376,1,1.2298610257040954e-05,84,84,84
2380,2,2.4597220514081907e-05,60,84,72
2382,1,1.2298610257040954e-05,56,56,56
2384,2,2.4597220514081907e-05,60,72,66
2386,1,1.2298610257040954e-05,60,60,60
2404,1,1.2298610257040954e-05,40,40,40
2408,1,1.2298610257040954e-05,56,56,56
2412,1,1.2298610257040954e-05,44,44,44
2416,1,1.2298610257040954e-05,66,66,66
2438,1,1.2298610257040954e-05,38,38,38
2440,2,2.4597220514081907e-05,50,50,50
2444,2,2.4597220514081907e-05,78,100,89
2456,1,1.2298610257040954e-05,70,70,70
2458,1,1.2298610257040954e-05,58,58,58
2474,2,2.4597220514081907e-05,62,80,71
2482,1,1.2298610257040954e-05,72,72,72
2488,1,1.2298610257040954e-05,54,54,54
2490,2,2.4597220514081907e-05,62,100,81
2500,1,1.2298610257040954e-05,70,70,70
2502,1,1.2298610257040954e-05,70,70,70
2504,1,1.2298610257040954e-05,68,68,68
2514,1,1.2298610257040954e-05,84,84,84
2520,1,1.2298610257040954e-05,90,90,90
2522,1,1.2298610257040954e-05,84,84,84
2524,1,1.2298610257040954e-05,54,54,54
2526,1,1.2298610257040954e-05,26,26,26
2530,1,1.2298610257040954e-05,54,54,54
2532,1,1.2298610257040954e-05,60,60,60
2540,1,1.2298610257040954e-05,72,72,72
2550,1,1.2298610257040954e-05,104,104,104
2554,1,1.2298610257040954e-05,84,84,84
2560,1,1.2298610257040954e-05,60,60,60
2582,1,1.2298610257040954e-05,66,66,66
2584,2,2.4597220514081907e-05,64,78,71
2588,1,1.2298610257040954e-05,84,84,84
2592,1,1.2298610257040954e-05,66,66,66
2600,1,1.2298610257040954e-05,74,74,74
2606,1,1.2298610257040954e-05,84,84,84
2622,1,1.2298610257040954e-05,66,66,66
2624,1,1.2298610257040954e-05,58,58,58
2626,1,1.2298610257040954e-05,72,72,72
2644,1,1.2298610257040954e-05,74,74,74
2648,1,1.2298610257040954e-05,86,86,86
2656,1,1.2298610257040954e-05,78,78,78
2662,1,1.2298610257040954e-05,66,66,66
2668,2,2.4597220514081907e-05,66,70,68
2670,1,1.2298610257040954e-05,84,84,84
2674,1,1.2298610257040954e-05,68,68,68
2686,1,1.2298610257040954e-05,76,76,76
2698,1,1.2298610257040954e-05,84,84,84
2712,1,1.2298610257040954e-05,92,92,92
2720,1,1.2298610257040954e-05,44,44,44
2722,1,1.2298610257040954e-05,68,68,68
2726,1,1.2298610257040954e-05,90,90,90
2750,1,1.2298610257040954e-05,78,78,78
2764,1,1.2298610257040954e-05,30,30,30
2774,1,1.2298610257040954e-05,48,48,48
2784,1,1.2298610257040954e-05,90,90,90
2804,1,1.2298610257040954e-05,72,72,72
2824,1,1.2298610257040954e-05,56,56,56
2826,1,1.2298610257040954e-05,98,98,98
2828,1,1.2298610257040954e-05,50,50,50
2832,1,1.2298610257040954e-05,62,62,62
2844,2,2.4597220514081907e-05,48,78,63
2854,1,1.2298610257040954e-05,66,66,66
2856,1,1.2298610257040954e-05,84,84,84
2864,1,1.2298610257040954e-05,84,84,84
2866,1,1.2298610257040954e-05,114,114,114
2874,1,1.2298610257040954e-05,66,66,66
2876,1,1.2298610257040954e-05,86,86,86
2878,1,1.2298610257040954e-05,80,80,80
2880,2,2.4597220514081907e-05,70,88,79
2882,3,3.6895830771122866e-05,34,96,64.66666666666667
2886,1,1.2298610257040954e-05,90,90,90
2888,1,1.2298610257040954e-05,62,62,62
2892,1,1.2298610257040954e-05,102,102,102
2894,1,1.2298610257040954e-05,66,66,66
2904,1,1.2298610257040954e-05,84,84,84
2908,1,1.2298610257040954e-05,90,90,90
2912,1,1.2298610257040954e-05,64,64,64
2922,1,1.2298610257040954e-05,80,80,80
2932,1,1.2298610257040954e-05,84,84,84
2934,1,1.2298610257040954e-05,82,82,82
2942,1,1.2298610257040954e-05,48,48,48
2944,3,3.6895830771122866e-05,54,90,77.33333333333333
2946,1,1.2298610257040954e-05,84,84,84
2950,1,1.2298610257040954e-05,74,74,74
2954,1,1.2298610257040954e-05,102,102,102
2968,1,1.2298610257040954e-05,90,90,90
2974,1,1.2298610257040954e-05,90,90,90
2976,1,1.2298610257040954e-05,88,88,88
3000,1,1.2298610257040954e-05,84,84,84
3010,2,2.4597220514081907e-05,66,86,76
3014,1,1.2298610257040954e-05,72,72,72
3022,1,1.2298610257040954e-05,84,84,84
3036,1,1.2298610257040954e-05,72,72,72
3038,1,1.2298610257040954e-05,70,70,70
3048,1,1.2298610257040954e-05,110,110,110
3056,1,1.2298610257040954e-05,76,76,76
3068,1,1.2298610257040954e-05,88,88,88
3074,2,2.4597220514081907e-05,32,68,50
3092,1,1.2298610257040954e-05,108,108,108
3100,1,1.2298610257040954e-05,92,92,92
3102,1,1.2298610257040954e-05,104,104,104
3110,2,2.4597220514081907e-05,70,84,77
3130,1,1.2298610257040954e-05,82,82,82
3146,1,1.2298610257040954e-05,72,72,72
3152,1,1.2298610257040954e-05,54,54,54
3168,1,1.2298610257040954e-05,70,70,70
3192,2,2.4597220514081907e-05,72,108,90
3200,1,1.2298610257040954e-05,110,110,110
3212,1,1.2298610257040954e-05,94,94,94
3220,1,1.2298610257040954e-05,86,86,86
3236,1,1.2298610257040954e-05,84,84,84
3242,1,1.2298610257040954e-05,108,108,108
3246,1,1.2298610257040954e-05,94,94,94
3252,2,2.4597220514081907e-05,86,90,88
3268,2,2.4597220514081907e-05,84,104,94
3280,1,1.2298610257040954e-05,78,78,78
3304,1,1.2298610257040954e-05,62,62,62
3308,1,1.2298610257040954e-05,82,82,82
3342,1,1.2298610257040954e-05,76,76,76
3366,1,1.2298610257040954e-05,84,84,84
3370,1,1.2298610257040954e-05,96,96,96
3380,1,1.2298610257040954e-05,108,108,108
3388,1,1.2298610257040954e-05,86,86,86
3392,1,1.2298610257040954e-05,80,80,80
3396,1,1.2298610257040954e-05,106,106,106
3398,1,1.2298610257040954e-05,134,134,134
3402,1,1.2298610257040954e-05,86,86,86
3404,1,1.2298610257040954e-05,64,64,64
3416,1,1.2298610257040954e-05,80,80,80
3420,1,1.2298610257040954e-05,82,82,82
3422,1,1.2298610257040954e-05,50,50,50
3424,1,1.2298610257040954e-05,90,90,90
3430,1,1.2298610257040954e-05,90,90,90
3438,1,1.2298610257040954e-05,86,86,86
3464,1,1.2298610257040954e-05,82,82,82
3486,1,1.2298610257040954e-05,60,60,60
3494,1,1.2298610257040954e-05,76,76,76
3512,1,1.2298610257040954e-05,98,98,98
3526,1,1.2298610257040954e-05,96,96,96
3536,1,1.2298610257040954e-05,72,72,72
3550,1,1.2298610257040954e-05,76,76,76
3552,1,1.2298610257040954e-05,84,84,84
3558,1,1.2298610257040954e-05,86,86,86
3570,1,1.2298610257040954e-05,90,90,90
3572,1,1.2298610257040954e-05,90,90,90
3584,1,1.2298610257040954e-05,120,120,120
3590,1,1.2298610257040954e-05,102,102,102
3592,1,1.2298610257040954e-05,96,96,96
3598,1,1.2298610257040954e-05,88,88,88
3616,1,1.2298610257040954e-05,84,84,84
3618,1,1.2298610257040954e-05,74,74,74
3636,1,1.2298610257040954e-05,74,74,74
3638,1,1.2298610257040954e-05,80,80,80
3648,1,1.2298610257040954e-05,90,90,90
3694,1,1.2298610257040954e-05,90,90,90
3720,1,1.2298610257040954e-05,78,78,78
3726,1,1.2298610257040954e-05,114,114,114
3730,1,1.2298610257040954e-05,94,94,94
3766,1,1.2298610257040954e-05,98,98,98
3774,1,1.2298610257040954e-05,96,96,96
3778,1,1.2298610257040954e-05,102,102,102
3802,1,1.2298610257040954e-05,102,102,102
3852,1,1.2298610257040954e-05,80,80,80
3860,1,1.2298610257040954e-05,86,86,86
3900,1,1.2298610257040954e-05,102,102,102
3908,1,1.2298610257040954e-05,104,104,104
3918,2,2.4597220514081907e-05,60,96,78
3928,1,1.2298610257040954e-05,96,96,96
3942,1,1.2298610257040954e-05,86,86,86
3986,1,1.2298610257040954e-05,84,84,84
3988,1,1.2298610257040954e-05,70,70,70
3994,1,1.2298610257040954e-05,100,100,100
4016,1,1.2298610257040954e-05,148,148,148
4030,1,1.2298610257040954e-05,126,126,126
4062,1,1.2298610257040954e-05,98,98,98
4082,1,1.2298610257040954e-05,36,36,36
4116,1,1.2298610257040954e-05,84,84,84
4132,1,1.2298610257040954e-05,104,104,104
4134,1,1.2298610257040954e-05,90,90,90
4138,1,1.2298610257040954e-05,108,108,108
4146,1,1.2298610257040954e-05,98,98,98
4166,1,1.2298610257040954e-05,94,94,94
4170,1,1.2298610257040954e-05,70,70,70
4174,1,1.2298610257040954e-05,108,108,108
4216,1,1.2298610257040954e-05,120,120,120
4224,1,1.2298610257040954e-05,114,114,114
4234,1,1.2298610257040954e-05,74,74,74
4246,1,1.2298610257040954e-05,120,120,120
4252,1,1.2298610257040954e-05,126,126,126
4270,1,1.2298610257040954e-05,136,136,136
4284,1,1.2298610257040954e-05,96,96,96
4314,1,1.2298610257040954e-05,24,24,24
4326,2,2.4597220514081907e-05,116,164,140
4388,1,1.2298610257040954e-05,120,120,120
4488,1,1.2298610257040954e-05,90,90,90
4502,1,1.2298610257040954e-05,94,94,94
4534,1,1.2298610257040954e-05,118,118,118
4558,1,1.2298610257040954e-05,126,126,126
4568,1,1.2298610257040954e-05,120,120,120
4662,1,1.2298610257040954e-05,150,150,150
4686,1,1.2298610257040954e-05,96,96,96
4702,1,1.2298610257040954e-05,120,120,120
4706,1,1.2298610257040954e-05,142,142,142
4746,1,1.2298610257040954e-05,100,100,100
4790,1,1.2298610257040954e-05,116,116,116
4796,1,1.2298610257040954e-05,126,126,126
4798,1,1.2298610257040954e-05,120,120,120
4804,1,1.2298610257040954e-05,138,138,138
4820,1,1.2298610257040954e-05,150,150,150
4822,1,1.2298610257040954e-05,116,116,116
4834,1,1.2298610257040954e-05,120,120,120
4906,1,1.2298610257040954e-05,180,180,180
4912,1,1.2298610257040954e-05,162,162,162
4930,1,1.2298610257040954e-05,118,118,118
4960,1,1.2298610257040954e-05,110,110,110
4964,1,1.2298610257040954e-05,106,106,106
5020,1,1.2298610257040954e-05,108,108,108
5040,1,1.2298610257040954e-05,126,126,126
5044,1,1.2298610257040954e-05,130,130,130
5098,1,1.2298610257040954e-05,146,146,146
5150,1,1.2298610257040954e-05,132,132,132
5178,1,1.2298610257040954e-05,128,128,128
5202,1,1.2298610257040954e-05,96,96,96
5220,1,1.2298610257040954e-05,38,38,38
5238,1,1.2298610257040954e-05,142,142,142
5264,1,1.2298610257040954e-05,120,120,120
5324,1,1.2298610257040954e-05,128,128,128
5358,1,1.2298610257040954e-05,80,80,80
5426,1,1.2298610257040954e-05,120,120,120
5462,1,1.2298610257040954e-05,150,150,150
5556,1,1.2298610257040954e-05,122,122,122
5570,1,1.2298610257040954e-05,122,122,122
5602,1,1.2298610257040954e-05,150,150,150
5612,1,1.2298610257040954e-05,150,150,150
5634,1,1.2298610257040954e-05,90,90,90
5668,1,1.2298610257040954e-05,138,138,138
5676,1,1.2298610257040954e-05,134,134,134
5696,1,1.2298610257040954e-05,140,140,140
5697,1,1.2298610257040954e-05,124,124,124
5710,1,1.2298610257040954e-05,166,166,166
5720,1,1.2298610257040954e-05,140,140,140
5782,1,1.2298610257040954e-05,122,122,122
5896,1,1.2298610257040954e-05,170,170,170
5934,1,1.2298610257040954e-05,146,146,146
6014,1,1.2298610257040954e-05,120,120,120
6048,1,1.2298610257040954e-05,168,168,168
6078,1,1.2298610257040954e-05,166,166,166
6100,1,1.2298610257040954e-05,114,114,114
6362,1,1.2298610257040954e-05,134,134,134
6422,1,1.2298610257040954e-05,182,182,182
6448,1,1.2298610257040954e-05,138,138,138
6468,1,1.2298610257040954e-05,188,188,188
6504,1,1.2298610257040954e-05,138,138,138
6548,1,1.2298610257040954e-05,154,154,154
7064,1,1.2298610257040954e-05,222,222,222
7152,1,1.2298610257040954e-05,236,236,236
7178,1,1.2298610257040954e-05,104,104,104
7514,1,1.2298610257040954e-05,144,144,144
7518,1,1.2298610257040954e-05,206,206,206
7864,1,1.2298610257040954e-05,198,198,198
8184,1,1.2298610257040954e-05,212,212,212
8572,1,1.2298610257040954e-05,186,186,186
8910,1,1.2298610257040954e-05,198,198,198
9736,1,1.2298610257040954e-05,280,280,280
