scale,q,q_mod30,candidate,candidate_mod30,status,endpoint_class,tau_candidate,endpoint_family,factor_signature,false_exclusion,unresolved_composite,least_factor,cofactor,first_remainder_family,second_factor,second_remainder,second_remainder_family,third_factor,third_remainder,third_remainder_family,grammar_terminal,terminal_family,grammar_accounted
10000000000000000,9999999999903359,29,9999999999903361,1,excluded,composite_obstruction,48,multi_prime_family,7^2*661*1009*13859*22079,False,False,7,1428571428557623,multi_prime_family,7,204081632651089,multi_prime_family,661,308746796749,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999903131,11,9999999999903133,13,excluded,composite_obstruction,64,multi_prime_family,11^3*17*43*59*174201767,False,False,11,909090909082103,multi_prime_family,11,82644628098373,multi_prime_family,11,7513148008943,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999897521,11,9999999999897523,13,excluded,composite_obstruction,128,multi_prime_family,7*11*17*137*179*11681*26669,False,False,7,1428571428556789,multi_prime_family,11,129870129868799,multi_prime_family,17,7639419404047,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999896681,11,9999999999896683,13,excluded,composite_obstruction,64,multi_prime_family,7*43*269*811*2689*56633,False,False,7,1428571428556669,multi_prime_family,43,33222591361783,multi_prime_family,269,123504057107,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999894677,17,9999999999894679,19,excluded,composite_obstruction,32,multi_prime_family,19^3*23*37991*1668517,False,False,19,526315789468141,multi_prime_family,19,27700831024639,multi_prime_family,19,1457938474981,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999892901,11,9999999999892903,13,excluded,composite_obstruction,64,multi_prime_family,7*11*13*79*5953*21242369,False,False,7,1428571428556129,multi_prime_family,11,129870129868739,multi_prime_family,13,9990009989903,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999891779,29,9999999999891781,1,excluded,composite_obstruction,128,multi_prime_family,11*23*43*53*71*4243*57571,False,False,11,909090909081071,multi_prime_family,23,39525691699177,multi_prime_family,43,919202132539,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999889337,17,9999999999889339,19,excluded,composite_obstruction,48,multi_prime_family,11^2*181*191*5527*432527,False,False,11,909090909080849,multi_prime_family,11,82644628098259,multi_prime_family,181,456600155239,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999881981,11,9999999999881983,13,excluded,composite_obstruction,192,multi_prime_family,7*13*23*29*71*229^2*44249,False,False,7,1428571428554569,multi_prime_family,13,109890109888813,multi_prime_family,23,4777830864731,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999881909,29,9999999999881911,1,excluded,composite_obstruction,64,multi_prime_family,19*31*149*331*18353*18757,False,False,19,526315789467469,multi_prime_family,31,16977928692499,multi_prime_family,149,113945830151,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999879899,29,9999999999879901,1,excluded,composite_obstruction,48,multi_prime_family,11^2*41*3889*4721*109789,False,False,11,909090909079991,multi_prime_family,11,82644628098181,multi_prime_family,41,2015722636541,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999874757,17,9999999999874759,19,excluded,composite_obstruction,64,multi_prime_family,7*101*149*491*1871*103333,False,False,7,1428571428553537,multi_prime_family,101,14144271569837,multi_prime_family,149,94927997113,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999871019,29,9999999999871021,1,excluded,composite_obstruction,48,multi_prime_family,7^2*29*3331*22571*93601,False,False,7,1428571428553003,multi_prime_family,7,204081632650429,multi_prime_family,29,7037297677601,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999868889,29,9999999999868891,1,excluded,composite_obstruction,96,multi_prime_family,31^2*73*97*167*701*12553,False,False,31,322580645157061,multi_prime_family,31,10405827263131,multi_prime_family,73,142545578947,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999867491,11,9999999999867493,13,excluded,composite_obstruction,256,multi_prime_family,7^3*11*23*37*659*1069*4421,False,False,7,1428571428552499,multi_prime_family,7,204081632650357,multi_prime_family,7,29154518950051,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999865289,29,9999999999865291,1,excluded,composite_obstruction,96,multi_prime_family,13^2*17*67*241*313*688697,False,False,13,769230769220407,multi_prime_family,13,59171597632339,multi_prime_family,17,3480682213667,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999863417,17,9999999999863419,19,excluded,composite_obstruction,64,multi_prime_family,7*13*41*173*193*80273341,False,False,7,1428571428551917,multi_prime_family,13,109890109888609,multi_prime_family,41,2680246582649,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999861821,11,9999999999861823,13,excluded,composite_obstruction,64,multi_prime_family,7*17*31*61*3559*12486293,False,False,7,1428571428551689,multi_prime_family,17,84033613444217,multi_prime_family,31,2710761724007,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999858251,11,9999999999858253,13,excluded,composite_obstruction,192,multi_prime_family,7*11*17^2*41*431*3329*7639,False,False,7,1428571428551179,multi_prime_family,11,129870129868289,multi_prime_family,17,7639419404017,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999856007,17,9999999999856009,19,excluded,composite_obstruction,64,multi_prime_family,11*13*17*3373*10667*114329,False,False,11,909090909077819,multi_prime_family,13,69930069929063,multi_prime_family,17,4113533525239,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999855599,29,9999999999855601,1,excluded,composite_obstruction,48,multi_prime_family,17*61^2*137*18451*62539,False,False,17,588235294109153,multi_prime_family,61,9643201542773,multi_prime_family,61,158085271193,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999853967,17,9999999999853969,19,excluded,composite_obstruction,96,multi_prime_family,7^2*17*23*29*54851*328129,False,False,7,1428571428550567,multi_prime_family,7,204081632650081,multi_prime_family,17,12004801920593,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999852839,29,9999999999852841,1,excluded,composite_obstruction,48,multi_prime_family,11*19*37^2*41*852445081,False,False,11,909090909077531,multi_prime_family,19,47846889951449,multi_prime_family,37,1293159187877,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999848051,11,9999999999848053,13,excluded,composite_obstruction,48,multi_prime_family,13^2*17*19*29*6317027611,False,False,13,769230769219081,multi_prime_family,13,59171597632237,multi_prime_family,17,3480682213661,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999847919,29,9999999999847921,1,excluded,composite_obstruction,64,multi_prime_family,7*41*43*89*359*25360931,False,False,7,1428571428549703,multi_prime_family,41,34843205574383,multi_prime_family,43,810307106381,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999847037,17,9999999999847039,19,excluded,composite_obstruction,48,multi_prime_family,7*13^2*877*3853*2501593,False,False,7,1428571428549577,multi_prime_family,13,109890109888429,multi_prime_family,13,8453085376033,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999846911,11,9999999999846913,13,excluded,composite_obstruction,32,multi_prime_family,7^3*19*672499*2281711,False,False,7,1428571428549559,multi_prime_family,7,204081632649937,multi_prime_family,7,29154518949991,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999844307,17,9999999999844309,19,excluded,composite_obstruction,64,multi_prime_family,7*13*23*43*2221*50028071,False,False,7,1428571428549187,multi_prime_family,13,109890109888399,multi_prime_family,23,4777830864713,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999834479,29,9999999999834481,1,excluded,composite_obstruction,64,multi_prime_family,7*13*29*31*733*166761173,False,False,7,1428571428547783,multi_prime_family,13,109890109888291,multi_prime_family,29,3789314134079,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999834269,29,9999999999834271,1,excluded,composite_obstruction,48,multi_prime_family,7^2*71*163*15667*1125569,False,False,7,1428571428547753,multi_prime_family,7,204081632649679,multi_prime_family,71,2874389192249,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999832841,11,9999999999832843,13,excluded,composite_obstruction,64,multi_prime_family,7*11*13^3*359*164658733,False,False,7,1428571428547549,multi_prime_family,11,129870129867959,multi_prime_family,13,9990009989843,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999831749,29,9999999999831751,1,excluded,composite_obstruction,64,multi_prime_family,7*13*19*23*37*6796345469,False,False,7,1428571428547393,multi_prime_family,13,109890109888261,multi_prime_family,19,5783689994119,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999827531,11,9999999999827533,13,excluded,composite_obstruction,48,multi_prime_family,19^2*37*47*9371*1699837,False,False,19,526315789464607,multi_prime_family,19,27700831024453,multi_prime_family,37,748671108769,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999823997,17,9999999999823999,19,excluded,composite_obstruction,48,multi_prime_family,11^2*19*383*659*17233633,False,False,11,909090909074909,multi_prime_family,11,82644628097719,multi_prime_family,19,4349717268301,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999820157,17,9999999999820159,19,excluded,composite_obstruction,40,multi_prime_family,7^4*23*31*5841418343,False,False,7,1428571428545737,multi_prime_family,7,204081632649391,multi_prime_family,7,29154518949913,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999819359,29,9999999999819361,1,excluded,composite_obstruction,64,multi_prime_family,7*71*83*157*257*6008039,False,False,7,1428571428545623,multi_prime_family,71,20120724345713,multi_prime_family,83,242418365611,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999815879,29,9999999999815881,1,excluded,composite_obstruction,64,multi_prime_family,11*23*31*89*5867*2441809,False,False,11,909090909074171,multi_prime_family,23,39525691698877,multi_prime_family,31,1275022312867,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999814277,17,9999999999814279,19,excluded,composite_obstruction,192,multi_prime_family,7^2*13*47*59*89*421*151091,False,False,7,1428571428544897,multi_prime_family,7,204081632649271,multi_prime_family,13,15698587126867,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999813107,17,9999999999813109,19,excluded,composite_obstruction,96,multi_prime_family,11^2*13*107*487*3049*40013,False,False,11,909090909073919,multi_prime_family,11,82644628097629,multi_prime_family,13,6357279084433,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999800561,11,9999999999800563,13,excluded,composite_obstruction,64,multi_prime_family,23*73*131*3089*3257*4519,False,False,23,434782608686981,multi_prime_family,73,5955926146397,multi_prime_family,131,45465085087,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999796637,17,9999999999796639,19,excluded,composite_obstruction,48,multi_prime_family,7^2*19*251*52369*817151,False,False,7,1428571428542377,multi_prime_family,7,204081632648911,multi_prime_family,19,10741138560469,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999795419,29,9999999999795421,1,excluded,composite_obstruction,128,multi_prime_family,7*11*17*31*199*229*5407669,False,False,7,1428571428542203,multi_prime_family,11,129870129867473,multi_prime_family,17,7639419403969,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999785171,11,9999999999785173,13,excluded,composite_obstruction,32,multi_prime_family,7^3*103*162017*1747061,False,False,7,1428571428540739,multi_prime_family,7,204081632648677,multi_prime_family,7,29154518949811,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999783701,11,9999999999783703,13,excluded,composite_obstruction,96,multi_prime_family,7^2*13*31*197*269*9556093,False,False,7,1428571428540529,multi_prime_family,7,204081632648647,multi_prime_family,13,15698587126819,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999783341,11,9999999999783343,13,excluded,composite_obstruction,128,multi_prime_family,11^3*53*127*463*641*3761,False,False,11,909090909071213,multi_prime_family,11,82644628097383,multi_prime_family,11,7513148008853,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999777377,17,9999999999777379,19,excluded,composite_obstruction,64,multi_prime_family,23*31*569*1409*1439*12157,False,False,23,434782608685973,multi_prime_family,31,14025245441483,multi_prime_family,569,24648937507,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999774881,11,9999999999774883,13,excluded,composite_obstruction,32,multi_prime_family,7^3*887*1367*24044389,False,False,7,1428571428539269,multi_prime_family,7,204081632648467,multi_prime_family,7,29154518949781,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999771857,17,9999999999771859,19,excluded,composite_obstruction,64,multi_prime_family,7*11*17*23*307*1081917491,False,False,7,1428571428538837,multi_prime_family,11,129870129867167,multi_prime_family,17,7639419403951,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999770867,17,9999999999770869,19,excluded,composite_obstruction,48,multi_prime_family,11*31^2*1283*1607*458819,False,False,11,909090909070079,multi_prime_family,31,29325513195809,multi_prime_family,31,945984296639,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999769589,29,9999999999769591,1,excluded,composite_obstruction,48,multi_prime_family,7^2*37*61*119849*754463,False,False,7,1428571428538513,multi_prime_family,7,204081632648359,multi_prime_family,37,5515719801307,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999764717,17,9999999999764719,19,excluded,composite_obstruction,48,multi_prime_family,7*17*19^2*59*3945425299,False,False,7,1428571428537817,multi_prime_family,17,84033613443401,multi_prime_family,19,4422821760179,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999761231,11,9999999999761233,13,excluded,composite_obstruction,128,multi_prime_family,7*11*23*43*277*421*1126033,False,False,7,1428571428537319,multi_prime_family,11,129870129867029,multi_prime_family,23,5646527385523,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999758711,11,9999999999758713,13,excluded,composite_obstruction,48,multi_prime_family,7^2*37*293*6203*3034819,False,False,7,1428571428536959,multi_prime_family,7,204081632648137,multi_prime_family,37,5515719801301,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999757877,17,9999999999757879,19,excluded,composite_obstruction,64,multi_prime_family,19*43*47*61*269*15870769,False,False,19,526315789460941,multi_prime_family,43,12239902080487,multi_prime_family,47,260423448521,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999756947,17,9999999999756949,19,excluded,composite_obstruction,96,multi_prime_family,7^2*13*53*229*1583*817087,False,False,7,1428571428536707,multi_prime_family,7,204081632648101,multi_prime_family,13,15698587126777,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999748289,29,9999999999748291,1,excluded,composite_obstruction,64,multi_prime_family,13*41*47*127*11411*275453,False,False,13,769230769211407,multi_prime_family,41,18761726078327,multi_prime_family,47,399185661241,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999747041,11,9999999999747043,13,excluded,composite_obstruction,96,multi_prime_family,11^2*13*43*227*14683*44357,False,False,11,909090909067913,multi_prime_family,11,82644628097083,multi_prime_family,13,6357279084391,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999744011,11,9999999999744013,13,excluded,composite_obstruction,32,multi_prime_family,7^3*17*538147*3186809,False,False,7,1428571428534859,multi_prime_family,7,204081632647837,multi_prime_family,7,29154518949691,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999737081,11,9999999999737083,13,excluded,composite_obstruction,64,multi_prime_family,7*23*149*1103*11927*31687,False,False,7,1428571428533869,multi_prime_family,23,62111801240603,multi_prime_family,149,416857726447,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999734897,17,9999999999734899,19,excluded,composite_obstruction,48,multi_prime_family,7^2*11*2129*4019*2168291,False,False,7,1428571428533557,multi_prime_family,7,204081632647651,multi_prime_family,11,18552875695241,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999733907,17,9999999999733909,19,excluded,composite_obstruction,64,multi_prime_family,11*23*29*47*647*44820773,False,False,11,909090909066719,multi_prime_family,23,39525691698553,multi_prime_family,29,1362954886157,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999731369,29,9999999999731371,1,excluded,composite_obstruction,48,multi_prime_family,7^2*47*997*64609*67409,False,False,7,1428571428533053,multi_prime_family,7,204081632647579,multi_prime_family,47,4342162396757,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999726977,17,9999999999726979,19,excluded,composite_obstruction,128,multi_prime_family,11*17*73*461*859*967*1913,False,False,11,909090909066089,multi_prime_family,17,53475935827417,multi_prime_family,73,732547066129,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999726839,29,9999999999726841,1,excluded,composite_obstruction,64,multi_prime_family,13*59*109*257*5827*79873,False,False,13,769230769209757,multi_prime_family,59,13037809647623,multi_prime_family,109,119612932547,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999726791,11,9999999999726793,13,excluded,composite_obstruction,64,multi_prime_family,7*283*349*523*977*28307,False,False,7,1428571428532399,multi_prime_family,283,5047955577853,multi_prime_family,349,14464056097,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999724607,17,9999999999724609,19,excluded,composite_obstruction,48,multi_prime_family,7^2*103*179*433*25563821,False,False,7,1428571428532087,multi_prime_family,7,204081632647441,multi_prime_family,103,1981375074247,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999716879,29,9999999999716881,1,excluded,composite_obstruction,64,multi_prime_family,7*11*17*53*593*243069121,False,False,7,1428571428530983,multi_prime_family,11,129870129866453,multi_prime_family,17,7639419403909,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999715787,17,9999999999715789,19,excluded,composite_obstruction,48,multi_prime_family,7^2*61*311*40543*265337,False,False,7,1428571428530827,multi_prime_family,7,204081632647261,multi_prime_family,61,3345600535201,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999715199,29,9999999999715201,1,excluded,composite_obstruction,32,multi_prime_family,7^3*37*103703*7598237,False,False,7,1428571428530743,multi_prime_family,7,204081632647249,multi_prime_family,7,29154518949607,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999708101,11,9999999999708103,13,excluded,composite_obstruction,64,multi_prime_family,7*11*23*61*21377*4330169,False,False,7,1428571428529729,multi_prime_family,11,129870129866339,multi_prime_family,23,5646527385493,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999707441,11,9999999999707443,13,excluded,composite_obstruction,48,multi_prime_family,11*31^2*997*1481*640669,False,False,11,909090909064313,multi_prime_family,31,29325513195623,multi_prime_family,31,945984296633,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999702191,11,9999999999702193,13,excluded,composite_obstruction,32,multi_prime_family,13*17^3*32309*4846033,False,False,13,769230769207861,multi_prime_family,17,45248868776933,multi_prime_family,17,2661698163349,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999695441,11,9999999999695443,13,excluded,composite_obstruction,64,multi_prime_family,37*43*73*569*5749*26321,False,False,37,270270270262039,multi_prime_family,43,6285355122373,multi_prime_family,73,86100755101,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999692561,11,9999999999692563,13,excluded,composite_obstruction,128,multi_prime_family,7^3*31*227*1187*1789*1951,False,False,7,1428571428527509,multi_prime_family,7,204081632646787,multi_prime_family,7,29154518949541,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999686057,17,9999999999686059,19,excluded,composite_obstruction,48,multi_prime_family,11^2*19*29*10069*14896241,False,False,11,909090909062369,multi_prime_family,11,82644628096579,multi_prime_family,19,4349717268241,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999678797,17,9999999999678799,19,excluded,composite_obstruction,48,multi_prime_family,11^2*31*73*1693*21571141,False,False,11,909090909061709,multi_prime_family,11,82644628096519,multi_prime_family,31,2665955745049,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999675821,11,9999999999675823,13,excluded,composite_obstruction,64,multi_prime_family,31*193*233*449*2113*7561,False,False,31,322580645150833,multi_prime_family,193,1671402306481,multi_prime_family,233,7173400457,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999673031,11,9999999999673033,13,excluded,composite_obstruction,64,multi_prime_family,7*31*59*419*27059*68891,False,False,7,1428571428524719,multi_prime_family,31,46082949307249,multi_prime_family,59,781066937411,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999667247,17,9999999999667249,19,excluded,composite_obstruction,96,multi_prime_family,11*13*19^2*37*55213*94823,False,False,11,909090909060659,multi_prime_family,13,69930069927743,multi_prime_family,19,3680529996197,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999661697,17,9999999999661699,19,excluded,composite_obstruction,64,multi_prime_family,17*29*37*41*97*137846507,False,False,17,588235294097747,multi_prime_family,29,20283975658543,multi_prime_family,37,548215558339,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999661319,29,9999999999661321,1,excluded,composite_obstruction,64,multi_prime_family,13*19*23*151*521*22374871,False,False,13,769230769204717,multi_prime_family,19,40485829958143,multi_prime_family,23,1760253476441,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999657809,29,9999999999657811,1,excluded,composite_obstruction,64,multi_prime_family,11*13*59*101*269*43625287,False,False,11,909090909059801,multi_prime_family,13,69930069927677,multi_prime_family,59,1185255422503,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999653039,29,9999999999653041,1,excluded,composite_obstruction,64,multi_prime_family,7*23*37*127*907*14573417,False,False,7,1428571428521863,multi_prime_family,23,62111801240081,multi_prime_family,37,1678697330813,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999632879,29,9999999999632881,1,excluded,composite_obstruction,20,multi_prime_family,7^4*353*11798672177,False,False,7,1428571428518983,multi_prime_family,7,204081632645569,multi_prime_family,7,29154518949367,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999630947,17,9999999999630949,19,excluded,composite_obstruction,64,multi_prime_family,7*11*41*113*86257*324977,False,False,7,1428571428518707,multi_prime_family,11,129870129865337,multi_prime_family,41,3167564143057,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999630269,29,9999999999630271,1,excluded,composite_obstruction,64,multi_prime_family,23*97*113*397*1399*71419,False,False,23,434782608679577,multi_prime_family,97,4482294934841,multi_prime_family,113,39666326857,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999626201,11,9999999999626203,13,excluded,composite_obstruction,96,multi_prime_family,7*17*29^2*113*4657*189877,False,False,7,1428571428518029,multi_prime_family,17,84033613442237,multi_prime_family,29,2897710808353,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999625799,29,9999999999625801,1,excluded,composite_obstruction,96,multi_prime_family,11^2*73*179*379*883*18899,False,False,11,909090909056891,multi_prime_family,11,82644628096081,multi_prime_family,73,1132118193097,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999625529,29,9999999999625531,1,excluded,composite_obstruction,48,multi_prime_family,7^2*71*269*7883*1355507,False,False,7,1428571428517933,multi_prime_family,7,204081632645419,multi_prime_family,71,2874389192189,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999624059,29,9999999999624061,1,excluded,composite_obstruction,108,multi_prime_family,7^2*17*23^2*41^2*13499933,False,False,7,1428571428517723,multi_prime_family,7,204081632645389,multi_prime_family,17,12004801920317,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999620531,11,9999999999620533,13,excluded,composite_obstruction,32,multi_prime_family,7^3*503*5387*10759471,False,False,7,1428571428517219,multi_prime_family,7,204081632645317,multi_prime_family,7,29154518949331,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999617297,17,9999999999617299,19,excluded,composite_obstruction,48,multi_prime_family,7^2*23*37*107*2241251443,False,False,7,1428571428516757,multi_prime_family,7,204081632645251,multi_prime_family,23,8873114462837,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999617087,17,9999999999617089,19,excluded,composite_obstruction,48,multi_prime_family,7*11^2*19*2543*244352411,False,False,7,1428571428516727,multi_prime_family,11,129870129865157,multi_prime_family,11,11806375442287,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999614189,29,9999999999614191,1,excluded,composite_obstruction,64,multi_prime_family,7*37*79*643*1459*520963,False,False,7,1428571428516313,multi_prime_family,37,38610038608549,multi_prime_family,79,488734665931,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999611081,11,9999999999611083,13,excluded,composite_obstruction,128,multi_prime_family,7*11*37*59*109*2777*196541,False,False,7,1428571428515869,multi_prime_family,11,129870129865079,multi_prime_family,37,3510003509867,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999608747,17,9999999999608749,19,excluded,composite_obstruction,32,multi_prime_family,13^3*439*19853*522251,False,False,13,769230769200673,multi_prime_family,13,59171597630821,multi_prime_family,13,4551661356217,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999601979,29,9999999999601981,1,excluded,composite_obstruction,64,multi_prime_family,23*31*37*67*4457*1269379,False,False,23,434782608678347,multi_prime_family,31,14025245441237,multi_prime_family,37,379060687601,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999601169,29,9999999999601171,1,excluded,composite_obstruction,64,multi_prime_family,7*59*97*317*6491*121313,False,False,7,1428571428514453,multi_prime_family,59,24213075059567,multi_prime_family,97,249619330511,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999600389,29,9999999999600391,1,excluded,composite_obstruction,48,multi_prime_family,11^2*103*449*2699*662107,False,False,11,909090909054581,multi_prime_family,11,82644628095871,multi_prime_family,103,802375030057,multi_prime_family,,multi_prime_family,False
10000000000000000,9999999999599741,11,9999999999599743,13,excluded,composite_obstruction,64,multi_prime_family,7*83*211*461*6163*28711,False,False,7,1428571428514249,multi_prime_family,83,17211703958003,multi_prime_family,211,81572056673,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999999251,11,99999999999999253,13,excluded,composite_obstruction,64,multi_prime_family,7^3*11*317*146647*570139,False,False,7,14285714285714179,multi_prime_family,7,2040816326530597,multi_prime_family,7,291545189504371,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999995717,17,99999999999995719,19,excluded,composite_obstruction,64,multi_prime_family,13*37*263*1753*8597*52453,False,False,13,7692307692307363,multi_prime_family,37,207900207900199,multi_prime_family,263,790495087073,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999995387,17,99999999999995389,19,excluded,composite_obstruction,64,multi_prime_family,7*47*67*131*5503*6293011,False,False,7,14285714285713627,multi_prime_family,47,303951367781141,multi_prime_family,67,4536587578823,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999994547,17,99999999999994549,19,excluded,composite_obstruction,48,multi_prime_family,7^2*13*359*5261*83118523,False,False,7,14285714285713507,multi_prime_family,7,2040816326530501,multi_prime_family,13,156985871271577,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999994139,29,99999999999994141,1,excluded,composite_obstruction,64,multi_prime_family,23*263*269*337*7823*23311,False,False,23,4347826086956267,multi_prime_family,263,16531658125309,multi_prime_family,269,61455978161,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999992849,29,99999999999992851,1,excluded,composite_obstruction,64,multi_prime_family,11*29*47*281*99317*238991,False,False,11,9090909090908441,multi_prime_family,29,313479623824429,multi_prime_family,47,6669779230307,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999984797,17,99999999999984799,19,excluded,composite_obstruction,48,multi_prime_family,11*13^2*109*4561*108201689,False,False,11,9090909090907709,multi_prime_family,13,699300699300593,multi_prime_family,13,53792361484661,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999981509,29,99999999999981511,1,excluded,composite_obstruction,64,multi_prime_family,17*19*37*277*2617*11542829,False,False,17,5882352941175383,multi_prime_family,19,309597523219757,multi_prime_family,37,8367500627561,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999979847,17,99999999999979849,19,excluded,composite_obstruction,72,multi_prime_family,7^2*11^2*277*21503*2831651,False,False,7,14285714285711407,multi_prime_family,7,2040816326530201,multi_prime_family,11,185528756957291,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999977747,17,99999999999977749,19,excluded,composite_obstruction,64,multi_prime_family,7*19*59*97*787*166935953,False,False,7,14285714285711107,multi_prime_family,19,751879699247953,multi_prime_family,59,12743723716067,multi_prime_family,,multi_prime_family,False
